onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
259.004638198	3	rate	n/a	n/a	103	0.357054533999872	20	259.0046	3	rating_par	0.5185
263.004327748	5	attend	negative	52	n/a	n/a	21	263.0043	5	att_neg	n/a
270.007658005	3	rate	n/a	n/a	103	0.588265655000214	21	270.0077	3	rating_par	0.5185
276.015380181	5	attend	negative	43	n/a	n/a	22	276.0154	5	att_neg	n/a
285.010337937	3	rate	n/a	n/a	114	0.689429649999511	22	285.0103	3	rating_par	1.5185
292.013820839	5	attend	neutral	106	n/a	n/a	23	292.0138	5	att_neut	n/a
301.008646954	3	rate	n/a	n/a	98	0.362773906999792	23	301.0086	3	rating_par	-1.4815
307.016315027	5	suppress	negative	78	n/a	n/a	24	307.0163	5	suppr_neg	n/a
314.003263789	3	rate	n/a	n/a	0	0	24	314.0033	3	junk_rating	n/a
319.015131289	5	suppress	negative	65	n/a	n/a	25	319.0151	5	suppr_neg	n/a
325.006218513	3	rate	n/a	n/a	121	2.37218683999981	25	325.0062	3	rating_par	-0.4815
332.009643821	5	suppress	negative	61	n/a	n/a	26	332.0096	5	suppr_neg	n/a
339.013072317	3	rate	n/a	n/a	0	0	26	339.0131	3	junk_rating	n/a
344.008380404	5	suppress	negative	68	n/a	n/a	27	344.0084	5	suppr_neg	n/a
351.011725237	3	rate	n/a	n/a	103	0.349606568999661	27	351.0117	3	rating_par	0.5185
355.011447307	5	attend	negative	50	n/a	n/a	28	355.0114	5	att_neg	n/a
361.002456065	3	rate	n/a	n/a	114	0.303060942999764	28	361.0025	3	rating_par	1.5185
365.001932806	5	attend	neutral	104	n/a	n/a	29	365.0019	5	att_neut	n/a
373.001249748	3	rate	n/a	n/a	98	0.370009720999406	29	373.0012	3	rating_par	-1.4815
381.017011869	5	attend	negative	46	n/a	n/a	30	381.017	5	att_neg	n/a
387.008035116	3	rate	n/a	n/a	114	0.362165712000206	30	387.008	3	rating_par	1.5185
