onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
272.001415928	5	attend	neutral	120	n/a	n/a	22	272.0014	5	att_neut	n/a
280.017317281	3	rate	n/a	n/a	98	0.375723293000192	22	280.0173	3	rating_par	-1.1379
285.012595161	5	attend	neutral	111	n/a	n/a	23	285.0126	5	att_neut	n/a
292.015932188	3	rate	n/a	n/a	98	0.383718445000341	23	292.0159	3	rating_par	-1.1379
297.011347423	5	suppress	negative	73	n/a	n/a	24	297.0113	5	suppr_neg	n/a
305.010529659	3	rate	n/a	n/a	114	0.357419734999894	24	305.0105	3	rating_par	1.8621
309.010043519	5	attend	negative	55	n/a	n/a	25	309.01	5	att_neg	n/a
316.013564833	3	rate	n/a	n/a	103	0.329664436000712	25	316.0136	3	rating_par	0.8621
320.013066835	5	suppress	negative	80	n/a	n/a	26	320.0131	5	suppr_neg	n/a
326.004244803	3	rate	n/a	n/a	98	1.96370363999995	26	326.0042	3	rating_par	-1.1379
339.015382062	5	suppress	negative	72	n/a	n/a	27	339.0154	5	suppr_neg	n/a
347.014480033	3	rate	n/a	n/a	121	0.336693291000302	27	347.0145	3	rating_par	-0.1379
353.005520088	5	attend	negative	58	n/a	n/a	28	353.0055	5	att_neg	n/a
362.017036117	3	rate	n/a	n/a	121	0.48081623500002	28	362.017	3	rating_par	-0.1379
367.012491717	5	attend	negative	45	n/a	n/a	29	367.0125	5	att_neg	n/a
375.011533738	3	rate	n/a	n/a	114	0.523899080999399	29	375.0115	3	rating_par	1.8621
380.00701711	5	attend	neutral	110	n/a	n/a	30	380.007	5	att_neut	n/a
386.014612431	3	rate	n/a	n/a	121	0.624537033999331	30	386.0146	3	rating_par	-0.1379
