onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.0056628939999	5	attend	negative	66	n/a	n/a	1	1.0057	5	att_neg	n/a
8.00899262899998	3	rate	n/a	n/a	114	1.03231346999996	1	8.009	3	rating_par	2.0667
13.004354655	5	attend	neutral	99	n/a	n/a	2	13.0044	5	att_neut	n/a
19.0119788919999	3	rate	n/a	n/a	98	0.490408902000127	2	19.012	3	rating_par	-0.9333
29.0027458929999	5	attend	negative	72	n/a	n/a	3	29.0027	5	att_neg	n/a
37.001772305	3	rate	n/a	n/a	114	0.46710842199991	3	37.0018	3	rating_par	2.0667
43.009604333	5	suppress	negative	7	n/a	n/a	4	43.0096	5	suppr_neg	n/a
49.017259016	3	rate	n/a	n/a	121	0.523916676999988	4	49.0173	3	rating_par	0.0667
53.016741143	5	suppress	negative	17	n/a	n/a	5	53.0167	5	suppr_neg	n/a
60.003705308	3	rate	n/a	n/a	121	0.369370174999858	5	60.0037	3	rating_par	0.0667
65.0156080940001	5	suppress	negative	4	n/a	n/a	6	65.0156	5	suppr_neg	n/a
71.006615024	3	rate	n/a	n/a	121	0.406527485999959	6	71.0066	3	rating_par	0.0667
77.0143221139999	5	suppress	negative	20	n/a	n/a	7	77.0143	5	suppr_neg	n/a
84.001123562	3	rate	n/a	n/a	98	0.627935605999937	7	84.0011	3	rating_par	-0.9333
89.0131343830001	5	attend	neutral	89	n/a	n/a	8	89.0131	5	att_neut	n/a
95.004153418	3	rate	n/a	n/a	98	0.666421611000032	8	95.0042	3	rating_par	-0.9333
99.0037746989999	5	attend	negative	63	n/a	n/a	9	99.0038	5	att_neg	n/a
105.011409753	3	rate	n/a	n/a	121	0.520496400999946	9	105.0114	3	rating_par	0.0667
111.002462688	5	attend	negative	76	n/a	n/a	10	111.0025	5	att_neg	n/a
119.001780317	3	rate	n/a	n/a	98	0.657810347000122	10	119.0018	3	rating_par	-0.9333
127.017505758	5	suppress	negative	8	n/a	n/a	11	127.0175	5	suppr_neg	n/a
134.004259669	3	rate	n/a	n/a	98	0.391655530999969	11	134.0043	3	rating_par	-0.9333
141.00766719	5	attend	neutral	96	n/a	n/a	12	141.0077	5	att_neut	n/a
147.015321433	3	rate	n/a	n/a	98	0.694516231999842	12	147.0153	3	rating_par	-0.9333
151.014959684	5	attend	negative	80	n/a	n/a	13	151.015	5	att_neg	n/a
159.014099243	3	rate	n/a	n/a	103	0.600399897999978	13	159.0141	3	rating_par	1.0667
170.017230755	5	attend	neutral	98	n/a	n/a	14	170.0172	5	att_neut	n/a
177.004072805	3	rate	n/a	n/a	98	0.609606840999959	14	177.0041	3	rating_par	-0.9333
183.01176871	5	attend	negative	78	n/a	n/a	15	183.0118	5	att_neg	n/a
190.015124927	3	rate	n/a	n/a	103	0.524238853000043	15	190.0151	3	rating_par	1.0667
194.014704809	5	attend	neutral	94	n/a	n/a	16	194.0147	5	att_neut	n/a
201.001522833	3	rate	n/a	n/a	98	1.13163970899996	16	201.0015	3	rating_par	-0.9333
205.017795295	5	attend	neutral	86	n/a	n/a	17	205.0178	5	att_neut	n/a
212.004529932	3	rate	n/a	n/a	98	0.911429992999956	17	212.0045	3	rating_par	-0.9333
217.016409248	5	suppress	negative	9	n/a	n/a	18	217.0164	5	suppr_neg	n/a
223.007558295	3	rate	n/a	n/a	114	0.764422897999793	18	223.0076	3	rating_par	2.0667
233.014829822	5	attend	neutral	85	n/a	n/a	19	233.0148	5	att_neut	n/a
241.013996472	3	rate	n/a	n/a	98	0.984185702000104	19	241.014	3	rating_par	-0.9333
248.017476147	5	attend	negative	73	n/a	n/a	20	248.0175	5	att_neg	n/a
254.008525424	3	rate	n/a	n/a	114	0.00346677399988948	20	254.0085	3	rating_par	2.0667
259.003820878	5	suppress	negative	13	n/a	n/a	21	259.0038	5	suppr_neg	n/a
266.00728245	3	rate	n/a	n/a	98	0.564424022999901	21	266.0073	3	rating_par	-0.9333
272.01489846	5	attend	neutral	91	n/a	n/a	22	272.0149	5	att_neut	n/a
280.014157352	3	rate	n/a	n/a	98	0.782607313999961	22	280.0142	3	rating_par	-0.9333
285.00937321	5	attend	neutral	81	n/a	n/a	23	285.0094	5	att_neut	n/a
292.012924218	3	rate	n/a	n/a	98	0.40031060199999	23	292.0129	3	rating_par	-0.9333
297.008198501	5	suppress	negative	6	n/a	n/a	24	297.0082	5	suppr_neg	n/a
305.007301258	3	rate	n/a	n/a	121	0.724044418000176	24	305.0073	3	rating_par	0.0667
309.00706335	5	attend	negative	67	n/a	n/a	25	309.0071	5	att_neg	n/a
316.010429742	3	rate	n/a	n/a	114	0.601462128999856	25	316.0104	3	rating_par	2.0667
320.010037901	5	suppress	negative	12	n/a	n/a	26	320.01	5	suppr_neg	n/a
326.001146025	3	rate	n/a	n/a	98	2.19497580300003	26	326.0011	3	rating_par	-0.9333
339.012211814	5	suppress	negative	18	n/a	n/a	27	339.0122	5	suppr_neg	n/a
