onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
176.003285512	5	attend	neutral	103	n/a	n/a	14	176.0033	5	att_neut	n/a
183.006772847	3	rate	n/a	n/a	121	1.33750850499973	14	183.0068	3	rating_par	-0.0667
188.002058974	5	attend	neutral	117	n/a	n/a	15	188.0021	5	att_neut	n/a
196.001200507	3	rate	n/a	n/a	98	0.505364518000079	15	196.0012	3	rating_par	-1.0667
201.013060253	5	attend	negative	42	n/a	n/a	16	201.0131	5	att_neg	n/a
208.01658813	3	rate	n/a	n/a	114	0.673258616999647	16	208.0166	3	rating_par	1.9333
212.016174651	5	attend	neutral	113	n/a	n/a	17	212.0162	5	att_neut	n/a
219.003045532	3	rate	n/a	n/a	98	0.656420795000031	17	219.003	3	rating_par	-1.0667
225.010660008	5	attend	negative	59	n/a	n/a	18	225.0107	5	att_neg	n/a
233.009885487	3	rate	n/a	n/a	114	0.512264874999801	18	233.0099	3	rating_par	1.9333
240.013253377	5	attend	neutral	109	n/a	n/a	19	240.0133	5	att_neut	n/a
247.016722211	3	rate	n/a	n/a	98	1.16812713499985	19	247.0167	3	rating_par	-1.0667
252.012115629	5	suppress	negative	62	n/a	n/a	20	252.0121	5	suppr_neg	n/a
259.015410903	3	rate	n/a	n/a	121	0.738280283999757	20	259.0154	3	rating_par	-0.0667
263.015155397	5	attend	negative	52	n/a	n/a	21	263.0152	5	att_neg	n/a
270.001915057	3	rate	n/a	n/a	121	0.847985632000018	21	270.0019	3	rating_par	-0.0667
276.009653181	5	attend	negative	43	n/a	n/a	22	276.0097	5	att_neg	n/a
285.004405051	3	rate	n/a	n/a	114	0.516167258000223	22	285.0044	3	rating_par	1.9333
292.007951538	5	attend	neutral	106	n/a	n/a	23	292.008	5	att_neut	n/a
301.0028442	3	rate	n/a	n/a	98	0.831846125000084	23	301.0028	3	rating_par	-1.0667
307.010434861	5	suppress	negative	78	n/a	n/a	24	307.0104	5	suppr_neg	n/a
314.013986048	3	rate	n/a	n/a	98	2.86942318999991	24	314.014	3	rating_par	-1.0667
319.009316547	5	suppress	negative	65	n/a	n/a	25	319.0093	5	suppr_neg	n/a
325.016948326	3	rate	n/a	n/a	121	1.99195004300009	25	325.0169	3	rating_par	-0.0667
332.003815607	5	suppress	negative	61	n/a	n/a	26	332.0038	5	suppr_neg	n/a
339.007177762	3	rate	n/a	n/a	98	0.930381733000104	26	339.0072	3	rating_par	-1.0667
344.00252017	5	suppress	negative	68	n/a	n/a	27	344.0025	5	suppr_neg	n/a
351.005954846	3	rate	n/a	n/a	121	1.55671572999972	27	351.006	3	rating_par	-0.0667
355.005650903	5	attend	negative	50	n/a	n/a	28	355.0057	5	att_neg	n/a
361.013154815	3	rate	n/a	n/a	103	0.398434327999894	28	361.0132	3	rating_par	0.9333
365.012821915	5	attend	neutral	104	n/a	n/a	29	365.0128	5	att_neut	n/a
373.012063831	3	rate	n/a	n/a	98	1.70025725599999	29	373.0121	3	rating_par	-1.0667
381.011110223	5	attend	negative	46	n/a	n/a	30	381.0111	5	att_neg	n/a
387.002333925	3	rate	n/a	n/a	103	1.26216367799998	30	387.0023	3	rating_par	0.9333
