onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.00163479699995	5	attend	negative	57	n/a	n/a	1	1.0016	5	att_neg	n/a
8.00523366900006	3	rate	n/a	n/a	121	1.89053401899992	1	8.0052	3	rating_par	0.2667
13.0170692199999	5	attend	neutral	108	n/a	n/a	2	13.0171	5	att_neut	n/a
19.008173876	3	rate	n/a	n/a	98	0.709848308999881	2	19.0082	3	rating_par	-0.7333
29.015431846	5	attend	negative	60	n/a	n/a	3	29.0154	5	att_neg	n/a
37.0146388080002	3	rate	n/a	n/a	121	0.807959709999977	3	37.0146	3	rating_par	0.2667
43.005666606	5	suppress	negative	75	n/a	n/a	4	43.0057	5	suppr_neg	n/a
49.0133358930002	3	rate	n/a	n/a	121	0.641529372999685	4	49.0133	3	rating_par	0.2667
53.0129450290001	5	suppress	negative	64	n/a	n/a	5	53.0129	5	suppr_neg	n/a
60.0163994550003	3	rate	n/a	n/a	98	0.846613837999939	5	60.0164	3	rating_par	-0.7333
65.0117155050002	5	suppress	negative	76	n/a	n/a	6	65.0117	5	suppr_neg	n/a
71.002827802	3	rate	n/a	n/a	98	1.43774637300021	6	71.0028	3	rating_par	-0.7333
77.0104736500002	5	suppress	negative	67	n/a	n/a	7	77.0105	5	suppr_neg	n/a
84.0139121950001	3	rate	n/a	n/a	121	0.634093239999856	7	84.0139	3	rating_par	0.2667
89.0091319610001	5	attend	neutral	101	n/a	n/a	8	89.0091	5	att_neut	n/a
95.0168642849999	3	rate	n/a	n/a	98	0.390030853000098	8	95.0169	3	rating_par	-0.7333
99.0165163440001	5	attend	negative	47	n/a	n/a	9	99.0165	5	att_neg	n/a
105.007533236	3	rate	n/a	n/a	121	0.58314426700008	9	105.0075	3	rating_par	0.2667
111.015238857	5	attend	negative	53	n/a	n/a	10	111.0152	5	att_neg	n/a
119.014387258	3	rate	n/a	n/a	103	1.5447105039998	10	119.0144	3	rating_par	1.2667
127.013478318	5	suppress	negative	71	n/a	n/a	11	127.0135	5	suppr_neg	n/a
134.017003966	3	rate	n/a	n/a	121	0.575626992999787	11	134.017	3	rating_par	0.2667
