onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.00789451199989	5	attend	neutral	102	n/a	n/a	1	1.0079	5	att_neut	n/a
7.01581455299993	3	rate	n/a	n/a	98	0.608678460000192	1	7.0158	3	rating_par	-0.6333
15.0148743109999	5	attend	negative	41	n/a	n/a	2	15.0149	5	att_neg	n/a
21.0058362250002	3	rate	n/a	n/a	98	0.774741161999827	2	21.0058	3	rating_par	-0.6333
29.0050837439999	5	attend	negative	49	n/a	n/a	3	29.0051	5	att_neg	n/a
36.0084219740002	3	rate	n/a	n/a	121	0.74833332299977	3	36.0084	3	rating_par	0.3667
41.0038919029998	5	suppress	negative	77	n/a	n/a	4	41.0039	5	suppr_neg	n/a
48.0073617759999	3	rate	n/a	n/a	98	0.587940339999932	4	48.0074	3	rating_par	-0.6333
53.0026590100001	5	suppress	negative	79	n/a	n/a	5	53.0027	5	suppr_neg	n/a
61.0016413120002	3	rate	n/a	n/a	98	1.00256563399989	5	61.0016	3	rating_par	-0.6333
69.0175064989999	5	attend	negative	51	n/a	n/a	6	69.0175	5	att_neg	n/a
76.0043861220001	3	rate	n/a	n/a	103	0.91355260499995	6	76.0044	3	rating_par	1.3667
83.0078986500002	5	suppress	negative	63	n/a	n/a	7	83.0079	5	suppr_neg	n/a
89.015372933	3	rate	n/a	n/a	98	0.435397318000014	7	89.0154	3	rating_par	-0.6333
100.001780182	5	attend	neutral	112	n/a	n/a	8	100.0018	5	att_neut	n/a
106.009733179	3	rate	n/a	n/a	98	0.556010068999967	8	106.0097	3	rating_par	-0.6333
111.004929001	5	attend	neutral	115	n/a	n/a	9	111.0049	5	att_neut	n/a
117.012615643	3	rate	n/a	n/a	98	0.497137463999934	9	117.0126	3	rating_par	-0.6333
121.012285141	5	suppress	negative	70	n/a	n/a	10	121.0123	5	suppr_neg	n/a
127.003196714	3	rate	n/a	n/a	121	0.513929986000221	10	127.0032	3	rating_par	0.3667
139.00190997	5	attend	negative	48	n/a	n/a	11	139.0019	5	att_neg	n/a
146.005396071	3	rate	n/a	n/a	114	0.437689236000097	11	146.0054	3	rating_par	2.3667
150.005014151	5	attend	neutral	116	n/a	n/a	12	150.005	5	att_neut	n/a
157.00832502	3	rate	n/a	n/a	98	0.356294529000024	12	157.0083	3	rating_par	-0.6333
163.016114152	5	suppress	negative	74	n/a	n/a	13	163.0161	5	suppr_neg	n/a
171.015262295	3	rate	n/a	n/a	98	0.830069451000327	13	171.0153	3	rating_par	-0.6333
176.01068717	5	attend	neutral	103	n/a	n/a	14	176.0107	5	att_neut	n/a
183.013995288	3	rate	n/a	n/a	98	0.654593660000046	14	183.014	3	rating_par	-0.6333
188.009433682	5	attend	neutral	117	n/a	n/a	15	188.0094	5	att_neut	n/a
196.008617026	3	rate	n/a	n/a	98	0.666943724999783	15	196.0086	3	rating_par	-0.6333
201.003927006	5	attend	negative	42	n/a	n/a	16	201.0039	5	att_neg	n/a
208.007308291	3	rate	n/a	n/a	103	1.43553316500038	16	208.0073	3	rating_par	1.3667
212.00692845	5	attend	neutral	113	n/a	n/a	17	212.0069	5	att_neut	n/a
219.010377272	3	rate	n/a	n/a	98	0.632731628000329	17	219.0104	3	rating_par	-0.6333
225.001385842	5	attend	negative	59	n/a	n/a	18	225.0014	5	att_neg	n/a
233.017263561	3	rate	n/a	n/a	98	0.796822208999856	18	233.0173	3	rating_par	-0.6333
240.003948163	5	attend	neutral	109	n/a	n/a	19	240.0039	5	att_neut	n/a
247.007410571	3	rate	n/a	n/a	98	0.469502698999804	19	247.0074	3	rating_par	-0.6333
252.002751925	5	suppress	negative	62	n/a	n/a	20	252.0028	5	suppr_neg	n/a
259.006161798	3	rate	n/a	n/a	98	0.628743044000203	20	259.0062	3	rating_par	-0.6333
263.005758883	5	attend	negative	52	n/a	n/a	21	263.0058	5	att_neg	n/a
270.00917963	3	rate	n/a	n/a	103	0.955169837000085	21	270.0092	3	rating_par	1.3667
276.016900621	5	attend	negative	43	n/a	n/a	22	276.0169	5	att_neg	n/a
285.011768083	3	rate	n/a	n/a	114	0.767109455000082	22	285.0118	3	rating_par	2.3667
292.015308294	5	attend	neutral	106	n/a	n/a	23	292.0153	5	att_neut	n/a
301.010189985	3	rate	n/a	n/a	98	0.377368302999912	23	301.0102	3	rating_par	-0.6333
307.017858179	5	suppress	negative	78	n/a	n/a	24	307.0179	5	suppr_neg	n/a
314.004711976	3	rate	n/a	n/a	98	0.557908194999982	24	314.0047	3	rating_par	-0.6333
319.016587796	5	suppress	negative	65	n/a	n/a	25	319.0166	5	suppr_neg	n/a
325.007730476	3	rate	n/a	n/a	98	0.835748390999925	25	325.0077	3	rating_par	-0.6333
332.011182388	5	suppress	negative	61	n/a	n/a	26	332.0112	5	suppr_neg	n/a
339.014662677	3	rate	n/a	n/a	98	0.564231398999709	26	339.0147	3	rating_par	-0.6333
344.009888794	5	suppress	negative	68	n/a	n/a	27	344.0099	5	suppr_neg	n/a
351.013283438	3	rate	n/a	n/a	98	0.398586760999933	27	351.0133	3	rating_par	-0.6333
355.012920277	5	attend	negative	50	n/a	n/a	28	355.0129	5	att_neg	n/a
361.004082094	3	rate	n/a	n/a	103	0.638795937000395	28	361.0041	3	rating_par	1.3667
365.003615361	5	attend	neutral	104	n/a	n/a	29	365.0036	5	att_neut	n/a
373.002774595	3	rate	n/a	n/a	121	0.495877728999858	29	373.0028	3	rating_par	0.3667
381.001921334	5	attend	negative	46	n/a	n/a	30	381.0019	5	att_neg	n/a
387.009632593	3	rate	n/a	n/a	103	0.842429128000276	30	387.0096	3	rating_par	1.3667
