onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
127.015545106	5	suppress	negative	31	n/a	n/a	11	127.0155	5	suppr_neg	n/a
134.002409943	3	rate	n/a	n/a	121	0.778057009999884	11	134.0024	3	rating_par	0.4333
141.005754954	5	attend	neutral	110	n/a	n/a	12	141.0058	5	att_neut	n/a
147.013489973	3	rate	n/a	n/a	98	0.735485445999984	12	147.0135	3	rating_par	-0.5667
151.013025877	5	attend	negative	12	n/a	n/a	13	151.013	5	att_neg	n/a
159.012228892	3	rate	n/a	n/a	98	1.86263172899999	13	159.0122	3	rating_par	-0.5667
170.015168097	5	attend	neutral	114	n/a	n/a	14	170.0152	5	att_neut	n/a
177.002065204	3	rate	n/a	n/a	98	0.904222810999727	14	177.0021	3	rating_par	-0.5667
183.009777833	5	attend	negative	18	n/a	n/a	15	183.0098	5	att_neg	n/a
190.013064464	3	rate	n/a	n/a	98	0.647886650000146	15	190.0131	3	rating_par	-0.5667
194.012715785	5	attend	neutral	116	n/a	n/a	16	194.0127	5	att_neut	n/a
201.016209389	3	rate	n/a	n/a	98	0.850063346000297	16	201.0162	3	rating_par	-0.5667
205.015804087	5	attend	neutral	107	n/a	n/a	17	205.0158	5	att_neut	n/a
212.002529993	3	rate	n/a	n/a	98	1.32889911700022	17	212.0025	3	rating_par	-0.5667
217.014582516	5	suppress	negative	38	n/a	n/a	18	217.0146	5	suppr_neg	n/a
223.005544251	3	rate	n/a	n/a	98	0.788987554999949	18	223.0055	3	rating_par	-0.5667
233.012934358	5	attend	neutral	103	n/a	n/a	19	233.0129	5	att_neut	n/a
241.011986806	3	rate	n/a	n/a	98	1.31861181800014	19	241.012	3	rating_par	-0.5667
248.015541016	5	attend	negative	2	n/a	n/a	20	248.0155	5	att_neg	n/a
254.006452484	3	rate	n/a	n/a	121	0.876346891000139	20	254.0065	3	rating_par	0.4333
259.001812497	5	suppress	negative	30	n/a	n/a	21	259.0018	5	suppr_neg	n/a
266.005298778	3	rate	n/a	n/a	103	0.67065308500014	21	266.0053	3	rating_par	1.4333
272.013035926	5	attend	neutral	118	n/a	n/a	22	272.013	5	att_neut	n/a
280.012161844	3	rate	n/a	n/a	98	0.766668561999722	22	280.0122	3	rating_par	-0.5667
285.007487209	5	attend	neutral	102	n/a	n/a	23	285.0075	5	att_neut	n/a
292.010923249	3	rate	n/a	n/a	98	0.458718613000201	23	292.0109	3	rating_par	-0.5667
297.006324524	5	suppress	negative	21	n/a	n/a	24	297.0063	5	suppr_neg	n/a
305.00551147	3	rate	n/a	n/a	121	0.551260318999994	24	305.0055	3	rating_par	0.4333
309.004899259	5	attend	negative	5	n/a	n/a	25	309.0049	5	att_neg	n/a
316.008549075	3	rate	n/a	n/a	121	1.21221627399973	25	316.0085	3	rating_par	0.4333
320.008068937	5	suppress	negative	24	n/a	n/a	26	320.0081	5	suppr_neg	n/a
326.015724846	3	rate	n/a	n/a	121	0.836847536999812	26	326.0157	3	rating_par	0.4333
339.010172808	5	suppress	negative	37	n/a	n/a	27	339.0102	5	suppr_neg	n/a
347.009332557	3	rate	n/a	n/a	121	1.19254396099996	27	347.0093	3	rating_par	0.4333
353.017115227	5	attend	negative	9	n/a	n/a	28	353.0171	5	att_neg	n/a
362.011993293	3	rate	n/a	n/a	103	0.849421670000083	28	362.012	3	rating_par	1.4333
367.007320363	5	attend	negative	6	n/a	n/a	29	367.0073	5	att_neg	n/a
375.006504225	3	rate	n/a	n/a	121	1.93240649600011	29	375.0065	3	rating_par	0.4333
380.001828654	5	attend	neutral	109	n/a	n/a	30	380.0018	5	att_neut	n/a
386.009468739	3	rate	n/a	n/a	98	0.563277451999966	30	386.0095	3	rating_par	-0.5667
