onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
325.003436099	3	rate	n/a	n/a	121	0.869828767999934	25	325.0034	3	rating_par	0.3
332.007013716	5	suppress	negative	29	n/a	n/a	26	332.007	5	suppr_neg	n/a
339.010330783	3	rate	n/a	n/a	121	2.37733605099993	26	339.0103	3	rating_par	0.3
344.005645925	5	suppress	negative	28	n/a	n/a	27	344.0056	5	suppr_neg	n/a
351.00917885	3	rate	n/a	n/a	121	0.969874951000293	27	351.0092	3	rating_par	0.3
355.008661874	5	attend	negative	15	n/a	n/a	28	355.0087	5	att_neg	n/a
361.016459932	3	rate	n/a	n/a	121	0.75551810800016	28	361.0165	3	rating_par	0.3
365.016010408	5	attend	neutral	115	n/a	n/a	29	365.016	5	att_neut	n/a
373.01517213	3	rate	n/a	n/a	98	0.577827975000218	29	373.0152	3	rating_par	-0.7
381.014367425	5	attend	negative	20	n/a	n/a	30	381.0144	5	att_neg	n/a
387.005336879	3	rate	n/a	n/a	98	0.654391817000032	30	387.0053	3	rating_par	-0.7
