onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.01500938299978	5	attend	negative	66	n/a	n/a	1	1.015	5	att_neg	n/a
8.00183781299984	3	rate	n/a	n/a	98	1.05345970899998	1	8.0018	3	rating_par	-0.4667
13.013836439	5	attend	neutral	99	n/a	n/a	2	13.0138	5	att_neut	n/a
19.0047542069997	3	rate	n/a	n/a	98	0.831856331999916	2	19.0048	3	rating_par	-0.4667
29.0120627779997	5	attend	negative	72	n/a	n/a	3	29.0121	5	att_neg	n/a
37.011259247	3	rate	n/a	n/a	121	0.577996236999752	3	37.0113	3	rating_par	0.5333
43.0023599329998	5	suppress	negative	7	n/a	n/a	4	43.0024	5	suppr_neg	n/a
49.010052354	3	rate	n/a	n/a	121	2.20007345799968	4	49.0101	3	rating_par	0.5333
53.0096199689997	5	suppress	negative	17	n/a	n/a	5	53.0096	5	suppr_neg	n/a
60.0129495229999	3	rate	n/a	n/a	103	2.10944264599993	5	60.0129	3	rating_par	1.5333
65.0083209199997	5	suppress	negative	4	n/a	n/a	6	65.0083	5	suppr_neg	n/a
71.0160557439999	3	rate	n/a	n/a	98	2.30727000299976	6	71.0161	3	rating_par	-0.4667
77.0071444709997	5	suppress	negative	20	n/a	n/a	7	77.0071	5	suppr_neg	n/a
84.010518005	3	rate	n/a	n/a	98	1.59334643099965	7	84.0105	3	rating_par	-0.4667
89.0059245599996	5	attend	neutral	89	n/a	n/a	8	89.0059	5	att_neut	n/a
95.013590694	3	rate	n/a	n/a	98	0.629363223999917	8	95.0136	3	rating_par	-0.4667
99.0130936549999	5	attend	negative	63	n/a	n/a	9	99.0131	5	att_neg	n/a
105.004221339	3	rate	n/a	n/a	121	1.88024477799991	9	105.0042	3	rating_par	0.5333
111.012026013	5	attend	negative	76	n/a	n/a	10	111.012	5	att_neg	n/a
119.011087992	3	rate	n/a	n/a	98	0.542319241999849	10	119.0111	3	rating_par	-0.4667
127.010248717	5	suppress	negative	8	n/a	n/a	11	127.0102	5	suppr_neg	n/a
134.013690666	3	rate	n/a	n/a	98	1.5558968399996	11	134.0137	3	rating_par	-0.4667
141.017065054	5	attend	neutral	96	n/a	n/a	12	141.0171	5	att_neut	n/a
147.008081117	3	rate	n/a	n/a	98	1.04432326599999	12	147.0081	3	rating_par	-0.4667
151.007872153	5	attend	negative	80	n/a	n/a	13	151.0079	5	att_neg	n/a
159.006984611	3	rate	n/a	n/a	98	0.500749208999878	13	159.007	3	rating_par	-0.4667
170.009865387	5	attend	neutral	98	n/a	n/a	14	170.0099	5	att_neut	n/a
177.013419718	3	rate	n/a	n/a	98	0.700419593999868	14	177.0134	3	rating_par	-0.4667
183.004572835	5	attend	negative	78	n/a	n/a	15	183.0046	5	att_neg	n/a
190.007998158	3	rate	n/a	n/a	121	1.21071825199988	15	190.008	3	rating_par	0.5333
194.007491005	5	attend	neutral	94	n/a	n/a	16	194.0075	5	att_neut	n/a
201.011041072	3	rate	n/a	n/a	98	0.56935643199995	16	201.011	3	rating_par	-0.4667
205.010460767	5	attend	neutral	86	n/a	n/a	17	205.0105	5	att_neut	n/a
212.013958307	3	rate	n/a	n/a	98	0.644473754000046	17	212.014	3	rating_par	-0.4667
217.009264685	5	suppress	negative	9	n/a	n/a	18	217.0093	5	suppr_neg	n/a
223.016891374	3	rate	n/a	n/a	103	0.785740299999816	18	223.0169	3	rating_par	1.5333
233.007652954	5	attend	neutral	85	n/a	n/a	19	233.0077	5	att_neut	n/a
241.006717613	3	rate	n/a	n/a	98	1.05210037000006	19	241.0067	3	rating_par	-0.4667
248.010222775	5	attend	negative	73	n/a	n/a	20	248.0102	5	att_neg	n/a
254.001277991	3	rate	n/a	n/a	103	1.01871711400008	20	254.0013	3	rating_par	1.5333
259.013344683	5	suppress	negative	13	n/a	n/a	21	259.0133	5	suppr_neg	n/a
266.016710416	3	rate	n/a	n/a	121	1.39581247999968	21	266.0167	3	rating_par	0.5333
272.007772789	5	attend	neutral	91	n/a	n/a	22	272.0078	5	att_neut	n/a
280.006880163	3	rate	n/a	n/a	98	0.491023433999999	22	280.0069	3	rating_par	-0.4667
285.002248041	5	attend	neutral	81	n/a	n/a	23	285.0022	5	att_neut	n/a
292.005715239	3	rate	n/a	n/a	98	0.614851400999669	23	292.0057	3	rating_par	-0.4667
297.017572663	5	suppress	negative	6	n/a	n/a	24	297.0176	5	suppr_neg	n/a
305.016832173	3	rate	n/a	n/a	98	0.841488315999868	24	305.0168	3	rating_par	-0.4667
309.016413237	5	attend	negative	67	n/a	n/a	25	309.0164	5	att_neg	n/a
316.003156051	3	rate	n/a	n/a	103	0.61477605600021	25	316.0032	3	rating_par	1.5333
320.0028524	5	suppress	negative	12	n/a	n/a	26	320.0029	5	suppr_neg	n/a
326.010510529	3	rate	n/a	n/a	98	0.639241025000047	26	326.0105	3	rating_par	-0.4667
339.004917291	5	suppress	negative	18	n/a	n/a	27	339.0049	5	suppr_neg	n/a
347.004145415	3	rate	n/a	n/a	98	0.757826599000055	27	347.0041	3	rating_par	-0.4667
353.011867681	5	attend	negative	61	n/a	n/a	28	353.0119	5	att_neg	n/a
362.006735337	3	rate	n/a	n/a	98	2.02015680299974	28	362.0067	3	rating_par	-0.4667
367.002044076	5	attend	negative	79	n/a	n/a	29	367.002	5	att_neg	n/a
375.00124438	3	rate	n/a	n/a	121	1.45830710100017	29	375.0012	3	rating_par	0.5333
380.013206685	5	attend	neutral	82	n/a	n/a	30	380.0132	5	att_neut	n/a
386.004382487	3	rate	n/a	n/a	98	0.640803106000021	30	386.0044	3	rating_par	-0.4667
