onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.00988172899997	5	attend	neutral	102	n/a	n/a	1	1.0099	5	att_neut	n/a
7.00081768400014	3	rate	n/a	n/a	98	0.65664043400011	1	7.0008	3	rating_par	-0.3333
15.0167879130004	5	attend	negative	41	n/a	n/a	2	15.0168	5	att_neg	n/a
21.0078073590003	3	rate	n/a	n/a	98	1.18769528899975	2	21.0078	3	rating_par	-0.3333
29.007044078	5	attend	negative	49	n/a	n/a	3	29.007	5	att_neg	n/a
36.0104711040003	3	rate	n/a	n/a	98	0.771494053999959	3	36.0105	3	rating_par	-0.3333
41.0057059600003	5	suppress	negative	77	n/a	n/a	4	41.0057	5	suppr_neg	n/a
48.0092390890004	3	rate	n/a	n/a	98	0.796923934000006	4	48.0092	3	rating_par	-0.3333
53.0043715989996	5	suppress	negative	79	n/a	n/a	5	53.0044	5	suppr_neg	n/a
61.0036572580002	3	rate	n/a	n/a	98	0.56981334000011	5	61.0037	3	rating_par	-0.3333
69.0028595690001	5	attend	negative	51	n/a	n/a	6	69.0029	5	att_neg	n/a
76.00632236	3	rate	n/a	n/a	121	0.742855178000354	6	76.0063	3	rating_par	0.6667
83.0096897100002	5	suppress	negative	63	n/a	n/a	7	83.0097	5	suppr_neg	n/a
89.0174147019998	3	rate	n/a	n/a	98	0.608934949000286	7	89.0174	3	rating_par	-0.3333
100.003742208	5	attend	neutral	112	n/a	n/a	8	100.0037	5	att_neut	n/a
106.011555427	3	rate	n/a	n/a	98	0.400088678000429	8	106.0116	3	rating_par	-0.3333
111.006807522	5	attend	neutral	115	n/a	n/a	9	111.0068	5	att_neut	n/a
117.014571656	3	rate	n/a	n/a	98	0.500200346999918	9	117.0146	3	rating_par	-0.3333
121.014170384	5	suppress	negative	70	n/a	n/a	10	121.0142	5	suppr_neg	n/a
127.00519509	3	rate	n/a	n/a	98	0.742018906000339	10	127.0052	3	rating_par	-0.3333
139.003924817	5	attend	negative	48	n/a	n/a	11	139.0039	5	att_neg	n/a
146.007317341	3	rate	n/a	n/a	103	0.364304793999509	11	146.0073	3	rating_par	1.6667
150.007054623	5	attend	neutral	116	n/a	n/a	12	150.0071	5	att_neut	n/a
157.010385951	3	rate	n/a	n/a	98	0.53627676799988	12	157.0104	3	rating_par	-0.3333
163.001378412	5	suppress	negative	74	n/a	n/a	13	163.0014	5	suppr_neg	n/a
171.017105014	3	rate	n/a	n/a	98	0.764957725000386	13	171.0171	3	rating_par	-0.3333
176.012621953	5	attend	neutral	103	n/a	n/a	14	176.0126	5	att_neut	n/a
183.016027057	3	rate	n/a	n/a	98	0.677046773999791	14	183.016	3	rating_par	-0.3333
188.011372851	5	attend	neutral	117	n/a	n/a	15	188.0114	5	att_neut	n/a
196.010514667	3	rate	n/a	n/a	98	0.512264150999727	15	196.0105	3	rating_par	-0.3333
201.005834423	5	attend	negative	42	n/a	n/a	16	201.0058	5	att_neg	n/a
208.009225176	3	rate	n/a	n/a	103	0.56269420100034	16	208.0092	3	rating_par	1.6667
212.008916684	5	attend	neutral	113	n/a	n/a	17	212.0089	5	att_neut	n/a
219.0122273	3	rate	n/a	n/a	98	0.335052378	17	219.0122	3	rating_par	-0.3333
225.003379854	5	attend	negative	59	n/a	n/a	18	225.0034	5	att_neg	n/a
233.002633144	3	rate	n/a	n/a	98	0.515338501999395	18	233.0026	3	rating_par	-0.3333
240.005990472	5	attend	neutral	109	n/a	n/a	19	240.006	5	att_neut	n/a
247.009438549	3	rate	n/a	n/a	98	0.586179271000219	19	247.0094	3	rating_par	-0.3333
252.004824079	5	suppress	negative	62	n/a	n/a	20	252.0048	5	suppr_neg	n/a
259.008092523	3	rate	n/a	n/a	98	1.3464712039995	20	259.0081	3	rating_par	-0.3333
263.007822608	5	attend	negative	52	n/a	n/a	21	263.0078	5	att_neg	n/a
270.011110059	3	rate	n/a	n/a	121	0.287295975999768	21	270.0111	3	rating_par	0.6667
276.002238579	5	attend	negative	43	n/a	n/a	22	276.0022	5	att_neg	n/a
285.013705979	3	rate	n/a	n/a	121	0.357182869999633	22	285.0137	3	rating_par	0.6667
292.017199255	5	attend	neutral	106	n/a	n/a	23	292.0172	5	att_neut	n/a
301.012018837	3	rate	n/a	n/a	98	0.390276246000212	23	301.012	3	rating_par	-0.3333
307.003238151	5	suppress	negative	78	n/a	n/a	24	307.0032	5	suppr_neg	n/a
314.006659021	3	rate	n/a	n/a	98	0.812133307999829	24	314.0067	3	rating_par	-0.3333
319.002012822	5	suppress	negative	65	n/a	n/a	25	319.002	5	suppr_neg	n/a
325.009685148	3	rate	n/a	n/a	98	0.496900268999525	25	325.0097	3	rating_par	-0.3333
332.013028736	5	suppress	negative	61	n/a	n/a	26	332.013	5	suppr_neg	n/a
339.016469919	3	rate	n/a	n/a	98	0.489687449000485	26	339.0165	3	rating_par	-0.3333
344.011812431	5	suppress	negative	68	n/a	n/a	27	344.0118	5	suppr_neg	n/a
351.015216299	3	rate	n/a	n/a	98	0.72328871100035	27	351.0152	3	rating_par	-0.3333
355.014892387	5	attend	negative	50	n/a	n/a	28	355.0149	5	att_neg	n/a
361.005940056	3	rate	n/a	n/a	121	0.445880881999983	28	361.0059	3	rating_par	0.6667
365.005538257	5	attend	neutral	104	n/a	n/a	29	365.0055	5	att_neut	n/a
373.004629263	3	rate	n/a	n/a	98	0.505810772999212	29	373.0046	3	rating_par	-0.3333
381.003865156	5	attend	negative	46	n/a	n/a	30	381.0039	5	att_neg	n/a
387.011526498	3	rate	n/a	n/a	103	0.42450091199953	30	387.0115	3	rating_par	1.6667
