onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.00186724600007	5	attend	negative	57	n/a	n/a	1	1.0019	5	att_neg	n/a
8.00531145199966	3	rate	n/a	n/a	121	1.10901170000034	1	8.0053	3	rating_par	0.4
13.0172486769998	5	attend	neutral	108	n/a	n/a	2	13.0172	5	att_neut	n/a
19.0084187980001	3	rate	n/a	n/a	98	0.944829734999985	2	19.0084	3	rating_par	-0.6
29.0156374299995	5	attend	negative	60	n/a	n/a	3	29.0156	5	att_neg	n/a
37.0146590739996	3	rate	n/a	n/a	121	0.783483324999906	3	37.0147	3	rating_par	0.4
43.0058729100001	5	suppress	negative	75	n/a	n/a	4	43.0059	5	suppr_neg	n/a
49.0135443999998	3	rate	n/a	n/a	121	0.843544078000377	4	49.0135	3	rating_par	0.4
53.0131340999997	5	suppress	negative	64	n/a	n/a	5	53.0131	5	suppr_neg	n/a
60.0165662909994	3	rate	n/a	n/a	98	0.613768797000375	5	60.0166	3	rating_par	-0.6
65.0118027219996	5	suppress	negative	76	n/a	n/a	6	65.0118	5	suppr_neg	n/a
71.00296428	3	rate	n/a	n/a	98	0.534218243999931	6	71.003	3	rating_par	-0.6
77.0106937279998	5	suppress	negative	67	n/a	n/a	7	77.0107	5	suppr_neg	n/a
84.0141292529997	3	rate	n/a	n/a	121	0.864145573000314	7	84.0141	3	rating_par	0.4
89.009507494	5	attend	neutral	101	n/a	n/a	8	89.0095	5	att_neut	n/a
95.017063241	3	rate	n/a	n/a	98	0.869129970999893	8	95.0171	3	rating_par	-0.6
99.0166926530001	5	attend	negative	47	n/a	n/a	9	99.0167	5	att_neg	n/a
105.007693817	3	rate	n/a	n/a	121	0.463050291999934	9	105.0077	3	rating_par	0.4
111.015469719	5	attend	negative	53	n/a	n/a	10	111.0155	5	att_neg	n/a
119.01459174	3	rate	n/a	n/a	103	0.617958112000451	10	119.0146	3	rating_par	1.4
127.013739637	5	suppress	negative	71	n/a	n/a	11	127.0137	5	suppr_neg	n/a
134.017222621	3	rate	n/a	n/a	98	0.829127625000183	11	134.0172	3	rating_par	-0.6
141.003969947	5	attend	neutral	119	n/a	n/a	12	141.004	5	att_neut	n/a
147.011662997	3	rate	n/a	n/a	98	0.437546840999858	12	147.0117	3	rating_par	-0.6
151.011333994999	5	attend	negative	44	n/a	n/a	13	151.0113	5	att_neg	n/a
159.010536254999	3	rate	n/a	n/a	103	0.476698514999953	13	159.0105	3	rating_par	1.4
170.013508129	5	attend	neutral	114	n/a	n/a	14	170.0135	5	att_neut	n/a
177.016948832	3	rate	n/a	n/a	98	0.409480500999962	14	177.0169	3	rating_par	-0.6
183.007974563	5	attend	negative	54	n/a	n/a	15	183.008	5	att_neg	n/a
190.011400269	3	rate	n/a	n/a	121	0.562318950999725	15	190.0114	3	rating_par	0.4
194.011099566	5	attend	neutral	105	n/a	n/a	16	194.0111	5	att_neut	n/a
201.014419532	3	rate	n/a	n/a	98	0.360696697000094	16	201.0144	3	rating_par	-0.6
205.013976868	5	attend	neutral	118	n/a	n/a	17	205.014	5	att_neut	n/a
212.000800226	3	rate	n/a	n/a	98	0.37457890099995	17	212.0008	3	rating_par	-0.6
217.012764829999	5	suppress	negative	66	n/a	n/a	18	217.0128	5	suppr_neg	n/a
223.003863584	3	rate	n/a	n/a	98	1.80475073799971	18	223.0039	3	rating_par	-0.6
233.01119178	5	attend	neutral	107	n/a	n/a	19	233.0112	5	att_neut	n/a
241.010388017	3	rate	n/a	n/a	98	0.532041659999777	19	241.0104	3	rating_par	-0.6
248.013763571	5	attend	negative	56	n/a	n/a	20	248.0138	5	att_neg	n/a
254.004763182999	3	rate	n/a	n/a	103	0.417579736000334	20	254.0048	3	rating_par	1.4
259.016758240999	5	suppress	negative	69	n/a	n/a	21	259.0168	5	suppr_neg	n/a
266.003586265	3	rate	n/a	n/a	121	0.403920513999765	21	266.0036	3	rating_par	0.4
272.011215714	5	attend	neutral	120	n/a	n/a	22	272.0112	5	att_neut	n/a
280.01047443	3	rate	n/a	n/a	98	0.315703195000424	22	280.0105	3	rating_par	-0.6
285.005804444	5	attend	neutral	111	n/a	n/a	23	285.0058	5	att_neut	n/a
292.009257738	3	rate	n/a	n/a	98	0.349621097999261	23	292.0093	3	rating_par	-0.6
297.004629518	5	suppress	negative	73	n/a	n/a	24	297.0046	5	suppr_neg	n/a
305.003691733999	3	rate	n/a	n/a	121	0.349191115999929	24	305.0037	3	rating_par	0.4
309.003399233	5	attend	negative	55	n/a	n/a	25	309.0034	5	att_neg	n/a
316.006743475999	3	rate	n/a	n/a	121	0.474613904000762	25	316.0067	3	rating_par	0.4
320.006269941	5	suppress	negative	80	n/a	n/a	26	320.0063	5	suppr_neg	n/a
326.01384015	3	rate	n/a	n/a	98	0.482345561000329	26	326.0138	3	rating_par	-0.6
339.008445015999	5	suppress	negative	72	n/a	n/a	27	339.0084	5	suppr_neg	n/a
347.007667635999	3	rate	n/a	n/a	121	0.382267959000274	27	347.0077	3	rating_par	0.4
353.015345168999	5	attend	negative	58	n/a	n/a	28	353.0153	5	att_neg	n/a
362.010247094	3	rate	n/a	n/a	121	0.484327632999339	28	362.0102	3	rating_par	0.4
367.005699785	5	attend	negative	45	n/a	n/a	29	367.0057	5	att_neg	n/a
375.004725297999	3	rate	n/a	n/a	121	0.313203270000486	29	375.0047	3	rating_par	0.4
380.016713804	5	attend	neutral	110	n/a	n/a	30	380.0167	5	att_neut	n/a
386.00776734	3	rate	n/a	n/a	98	0.438466519999565	30	386.0078	3	rating_par	-0.6
