onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
233.002312973	3	rate	n/a	n/a	121	0.424544464000064	18	233.0023	0.4245	rating_par	0.2333
240.005800698	5	attend	neutral	109	n/a	n/a	19	240.0058	5.0	att_neut	n/a
247.009266506	3	rate	n/a	n/a	98	0.471902686000249	19	247.0093	0.4719	rating_par	-0.7667
252.004471639	5	suppress	negative	62	n/a	n/a	20	252.0045	5.0	suppr_neg	n/a
259.007953872	3	rate	n/a	n/a	98	0.379226670000207	20	259.008	0.3792	rating_par	-0.7667
263.007614174	5	attend	negative	52	n/a	n/a	21	263.0076	5.0	att_neg	n/a
270.010968741	3	rate	n/a	n/a	103	0.287079342999732	21	270.011	0.2871	rating_par	1.2333
276.001983887	5	attend	negative	43	n/a	n/a	22	276.002	5.0	att_neg	n/a
285.013535344	3	rate	n/a	n/a	114	0.676885287000005	22	285.0135	0.6769	rating_par	2.2333
292.016962362	5	attend	neutral	106	n/a	n/a	23	292.017	5.0	att_neut	n/a
301.011874535	3	rate	n/a	n/a	98	0.556465302999641	23	301.0119	0.5565	rating_par	-0.7667
307.003109581	5	suppress	negative	78	n/a	n/a	24	307.0031	5.0	suppr_neg	n/a
314.006383854	3	rate	n/a	n/a	98	0.378517963999911	24	314.0064	0.3785	rating_par	-0.7667
319.001772842	5	suppress	negative	65	n/a	n/a	25	319.0018	5.0	suppr_neg	n/a
325.009435908	3	rate	n/a	n/a	98	1.35880195800019	25	325.0094	1.3588	rating_par	-0.7667
332.012864613	5	suppress	negative	61	n/a	n/a	26	332.0129	5.0	suppr_neg	n/a
339.016305184	3	rate	n/a	n/a	98	0.528273782999804	26	339.0163	0.5283	rating_par	-0.7667
344.011700801	5	suppress	negative	68	n/a	n/a	27	344.0117	5.0	suppr_neg	n/a
351.015078349	3	rate	n/a	n/a	98	0.609423763999985	27	351.0151	0.6094	rating_par	-0.7667
355.014609179	5	attend	negative	50	n/a	n/a	28	355.0146	5.0	att_neg	n/a
361.005757191	3	rate	n/a	n/a	114	0.421143889000177	28	361.0058	0.4211	rating_par	2.2333
365.005338826	5	attend	neutral	104	n/a	n/a	29	365.0053	5.0	att_neut	n/a
373.004600592	3	rate	n/a	n/a	98	0.363630666000063	29	373.0046	0.3636	rating_par	-0.7667
381.003645233	5	attend	negative	46	n/a	n/a	30	381.0036	5.0	att_neg	n/a
387.011352207	3	rate	n/a	n/a	103	0.765843270999994	30	387.0114	0.7658	rating_par	1.2333
