onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.01633929300033	5	attend	neutral	111	n/a	n/a	1	1.0163	5	att_neut	n/a
7.00749164600029	3	rate	n/a	n/a	98	0.536555302999659	1	7.0075	3	rating_par	-0.2667
15.006635192	5	attend	negative	17	n/a	n/a	2	15.0066	5	att_neg	n/a
21.014154386	3	rate	n/a	n/a	121	0.311621774000287	2	21.0142	3	rating_par	0.7333
29.0135001110002	5	attend	negative	14	n/a	n/a	3	29.0135	5	att_neg	n/a
36.016929677	3	rate	n/a	n/a	121	0.318275316000381	3	36.0169	3	rating_par	0.7333
41.0121705640004	5	suppress	negative	40	n/a	n/a	4	41.0122	5	suppr_neg	n/a
48.0155600380003	3	rate	n/a	n/a	98	0.316314553999746	4	48.0156	3	rating_par	-0.2667
53.010892924	5	suppress	negative	36	n/a	n/a	5	53.0109	5	suppr_neg	n/a
61.0100597270002	3	rate	n/a	n/a	98	0.402100064000024	5	61.0101	3	rating_par	-0.2667
69.0093316540001	5	attend	negative	10	n/a	n/a	6	69.0093	5	att_neg	n/a
76.012558416	3	rate	n/a	n/a	98	0.31109011100034	6	76.0126	3	rating_par	-0.2667
83.016153609	5	suppress	negative	23	n/a	n/a	7	83.0162	5	suppr_neg	n/a
89.0071884870003	3	rate	n/a	n/a	98	0.296049662999849	7	89.0072	3	rating_par	-0.2667
100.010299199	5	attend	neutral	112	n/a	n/a	8	100.0103	5	att_neut	n/a
106.001291822	3	rate	n/a	n/a	98	0.401929080000173	8	106.0013	3	rating_par	-0.2667
111.013197177	5	attend	neutral	113	n/a	n/a	9	111.0132	5	att_neut	n/a
117.004392369	3	rate	n/a	n/a	98	0.401861494000059	9	117.0044	3	rating_par	-0.2667
121.003879618	5	suppress	negative	27	n/a	n/a	10	121.0039	5	suppr_neg	n/a
127.011697303	3	rate	n/a	n/a	98	0.345544231999611	10	127.0117	3	rating_par	-0.2667
139.010286043	5	attend	negative	11	n/a	n/a	11	139.0103	5	att_neg	n/a
146.013771517	3	rate	n/a	n/a	121	0.407821142999637	11	146.0138	3	rating_par	0.7333
150.013465426	5	attend	neutral	117	n/a	n/a	12	150.0135	5	att_neut	n/a
157.016782197	3	rate	n/a	n/a	98	0.357949172999724	12	157.0168	3	rating_par	-0.2667
163.007861936	5	suppress	negative	39	n/a	n/a	13	163.0079	5	suppr_neg	n/a
171.006937898	3	rate	n/a	n/a	98	0.358326156000203	13	171.0069	3	rating_par	-0.2667
176.002468562	5	attend	neutral	101	n/a	n/a	14	176.0025	5	att_neut	n/a
183.00583353	3	rate	n/a	n/a	98	0.573524222000287	14	183.0058	3	rating_par	-0.2667
188.0177848	5	attend	neutral	120	n/a	n/a	15	188.0178	5	att_neut	n/a
196.01691692	3	rate	n/a	n/a	98	1.14254382799982	15	196.0169	3	rating_par	-0.2667
201.012223664	5	attend	negative	19	n/a	n/a	16	201.0122	5	att_neg	n/a
208.015683502	3	rate	n/a	n/a	98	0.500134366000111	16	208.0157	3	rating_par	-0.2667
212.015248293	5	attend	neutral	106	n/a	n/a	17	212.0152	5	att_neut	n/a
219.002120497	3	rate	n/a	n/a	98	0.3549480329998	17	219.0021	3	rating_par	-0.2667
225.009674258	5	attend	negative	4	n/a	n/a	18	225.0097	5	att_neg	n/a
233.008946957	3	rate	n/a	n/a	103	0.372138068999902	18	233.0089	3	rating_par	1.7333
240.012439645	5	attend	neutral	104	n/a	n/a	19	240.0124	5	att_neut	n/a
247.015815021	3	rate	n/a	n/a	98	0.374262763000388	19	247.0158	3	rating_par	-0.2667
252.011173817	5	suppress	negative	32	n/a	n/a	20	252.0112	5	suppr_neg	n/a
259.014539971	3	rate	n/a	n/a	98	0.407698413000162	20	259.0145	3	rating_par	-0.2667
263.014110436	5	attend	negative	7	n/a	n/a	21	263.0141	5	att_neg	n/a
270.000929904	3	rate	n/a	n/a	103	0.386959774999923	21	270.0009	3	rating_par	1.7333
276.00864615	5	attend	negative	8	n/a	n/a	22	276.0086	5	att_neg	n/a
285.003610544	3	rate	n/a	n/a	121	0.328429886999857	22	285.0036	3	rating_par	0.7333
292.006995937	5	attend	neutral	105	n/a	n/a	23	292.007	5	att_neut	n/a
301.001850894	3	rate	n/a	n/a	98	0.426263811999888	23	301.0019	3	rating_par	-0.2667
307.00961225	5	suppress	negative	34	n/a	n/a	24	307.0096	5	suppr_neg	n/a
314.0130598	3	rate	n/a	n/a	98	0.337436069999967	24	314.0131	3	rating_par	-0.2667
319.008412146	5	suppress	negative	33	n/a	n/a	25	319.0084	5	suppr_neg	n/a
325.016077394	3	rate	n/a	n/a	98	0.379884334000053	25	325.0161	3	rating_par	-0.2667
332.002896316	5	suppress	negative	29	n/a	n/a	26	332.0029	5	suppr_neg	n/a
339.006334394	3	rate	n/a	n/a	98	0.277822950999962	26	339.0063	3	rating_par	-0.2667
344.001736382	5	suppress	negative	28	n/a	n/a	27	344.0017	5	suppr_neg	n/a
351.005110415	3	rate	n/a	n/a	98	0.270638742999836	27	351.0051	3	rating_par	-0.2667
355.004632401	5	attend	negative	15	n/a	n/a	28	355.0046	5	att_neg	n/a
361.012323084	3	rate	n/a	n/a	98	0.280959530000018	28	361.0123	3	rating_par	-0.2667
365.011844909	5	attend	neutral	115	n/a	n/a	29	365.0118	5	att_neut	n/a
373.0112498	3	rate	n/a	n/a	98	0.288003039999694	29	373.0112	3	rating_par	-0.2667
381.01034753	5	attend	negative	20	n/a	n/a	30	381.0103	5	att_neg	n/a
387.001355591	3	rate	n/a	n/a	98	0.346318366000105	30	387.0014	3	rating_par	-0.2667
