onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.01716242600014	5	attend	negative	57	n/a	n/a	1	1.0172	5.0	att_neg	n/a
8.00394481800004	3	rate	n/a	n/a	121	1.96780270699992	1	8.0039	1.9678	rating_par	0.1724
13.015895132	5	attend	neutral	108	n/a	n/a	2	13.0159	5.0	att_neut	n/a
19.0069718459999	3	rate	n/a	n/a	98	2.82636889500009	2	19.007	2.8264	rating_par	-0.8276
29.0141894840003	5	attend	negative	60	n/a	n/a	3	29.0142	5.0	att_neg	n/a
37.0133284500002	3	rate	n/a	n/a	121	1.06614473599984	3	37.0133	1.0661	rating_par	0.1724
43.0043405430001	5	suppress	negative	75	n/a	n/a	4	43.0043	5.0	suppr_neg	n/a
49.0122182770001	3	rate	n/a	n/a	103	0.811834717000238	4	49.0122	0.8118	rating_par	1.1724
53.0117567940001	5	suppress	negative	64	n/a	n/a	5	53.0118	5.0	suppr_neg	n/a
60.0151167869999	3	rate	n/a	n/a	121	0.848188825000307	5	60.0151	0.8482	rating_par	0.1724
65.0104873069999	5	suppress	negative	76	n/a	n/a	6	65.0105	5.0	suppr_neg	n/a
71.0015919060002	3	rate	n/a	n/a	98	1.1849696549998	6	71.0016	1.185	rating_par	-0.8276
77.0092127370003	5	suppress	negative	67	n/a	n/a	7	77.0092	5.0	suppr_neg	n/a
84.0127253370001	3	rate	n/a	n/a	121	0.540004171999954	7	84.0127	0.54	rating_par	0.1724
89.0079890530001	5	attend	neutral	101	n/a	n/a	8	89.008	5.0	att_neut	n/a
95.0157463300002	3	rate	n/a	n/a	98	1.13848903899998	8	95.0157	1.1385	rating_par	-0.8276
99.015231886	5	attend	negative	47	n/a	n/a	9	99.0152	5.0	att_neg	n/a
105.006404271	3	rate	n/a	n/a	103	2.85057027799985	9	105.0064	2.8506	rating_par	1.1724
111.014061041	5	attend	negative	53	n/a	n/a	10	111.0141	5.0	att_neg	n/a
119.013293136	3	rate	n/a	n/a	114	0.498652183000104	10	119.0133	0.4987	rating_par	2.1724
127.012398205	5	suppress	negative	71	n/a	n/a	11	127.0124	5.0	suppr_neg	n/a
