onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.00434039900028	5	attend	neutral	111	n/a	n/a	1	1.0043	5	att_neut	n/a
7.01191045499945	3	rate	n/a	n/a	98	0.678827642001124	1	7.0119	3	rating_par	-0.5
15.0111059629999	5	attend	negative	17	n/a	n/a	2	15.0111	5	att_neg	n/a
21.0020505659995	3	rate	n/a	n/a	114	1.55966061400068	2	21.0021	3	rating_par	2.5
29.0178244599992	5	attend	negative	14	n/a	n/a	3	29.0178	5	att_neg	n/a
36.0047196399992	3	rate	n/a	n/a	103	0.598753538000892	3	36.0047	3	rating_par	1.5
41.0165881849989	5	suppress	negative	40	n/a	n/a	4	41.0166	5	suppr_neg	n/a
48.0033940239991	3	rate	n/a	n/a	98	0.334049749000769	4	48.0034	3	rating_par	-0.5
53.0152381089993	5	suppress	negative	36	n/a	n/a	5	53.0152	5	suppr_neg	n/a
61.0145955669996	3	rate	n/a	n/a	98	0.586550340000031	5	61.0146	3	rating_par	-0.5
69.0137941819994	5	attend	negative	10	n/a	n/a	6	69.0138	5	att_neg	n/a
76.0171972539993	3	rate	n/a	n/a	98	0.351522442000714	6	76.0172	3	rating_par	-0.5
83.0039851849997	5	suppress	negative	23	n/a	n/a	7	83.004	5	suppr_neg	n/a
89.0115728780002	3	rate	n/a	n/a	98	0.599578112000017	7	89.0116	3	rating_par	-0.5
100.014702367	5	attend	neutral	112	n/a	n/a	8	100.0147	5	att_neut	n/a
106.005676160999	3	rate	n/a	n/a	98	0.612613510000301	8	106.0057	3	rating_par	-0.5
111.017702306999	5	attend	neutral	113	n/a	n/a	9	111.0177	5	att_neut	n/a
117.008819698	3	rate	n/a	n/a	98	0.760275484999511	9	117.0088	3	rating_par	-0.5
121.008375698	5	suppress	negative	27	n/a	n/a	10	121.0084	5	suppr_neg	n/a
127.015909251	3	rate	n/a	n/a	121	0.992833331998554	10	127.0159	3	rating_par	0.5
139.014765243999	5	attend	negative	11	n/a	n/a	11	139.0148	5	att_neg	n/a
146.001602508	3	rate	n/a	n/a	121	0.600471226998707	11	146.0016	3	rating_par	0.5
150.017794985	5	attend	neutral	117	n/a	n/a	12	150.0178	5	att_neut	n/a
157.004582612	3	rate	n/a	n/a	98	0.299928133999856	12	157.0046	3	rating_par	-0.5
163.012193458	5	suppress	negative	39	n/a	n/a	13	163.0122	5	suppr_neg	n/a
171.011468758999	3	rate	n/a	n/a	98	0.301389696000115	13	171.0115	3	rating_par	-0.5
176.006885998	5	attend	neutral	101	n/a	n/a	14	176.0069	5	att_neut	n/a
183.010164077999	3	rate	n/a	n/a	98	0.681812914999682	14	183.0102	3	rating_par	-0.5
188.005547899	5	attend	neutral	120	n/a	n/a	15	188.0055	5	att_neut	n/a
196.004544428	3	rate	n/a	n/a	98	0.574414765998881	15	196.0045	3	rating_par	-0.5
201.016701298	5	attend	negative	19	n/a	n/a	16	201.0167	5	att_neg	n/a
208.003532393999	3	rate	n/a	n/a	121	0.447943934999785	16	208.0035	3	rating_par	0.5
212.003114580999	5	attend	neutral	106	n/a	n/a	17	212.0031	5	att_neut	n/a
219.006524344999	3	rate	n/a	n/a	98	0.722675472001356	17	219.0065	3	rating_par	-0.5
225.014216173	5	attend	negative	4	n/a	n/a	18	225.0142	5	att_neg	n/a
