onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.0152520659999	5	attend	negative	16	n/a	n/a	1	1.0153	5	att_neg	n/a
8.00214809499994	3	rate	n/a	n/a	121	1.57603621199996	1	8.0021	3	rating_par	0.2143
13.0140581420001	5	attend	neutral	108	n/a	n/a	2	13.0141	5	att_neut	n/a
19.0051706429999	3	rate	n/a	n/a	98	0.619985844999974	2	19.0052	3	rating_par	-0.7857
29.0122655149999	5	attend	negative	13	n/a	n/a	3	29.0123	5	att_neg	n/a
37.0115294050001	3	rate	n/a	n/a	121	1.69902385799969	3	37.0115	3	rating_par	0.2143
43.0025463359998	5	suppress	negative	22	n/a	n/a	4	43.0025	5	suppr_neg	n/a
49.0103189219999	3	rate	n/a	n/a	98	2.11620825199998	4	49.0103	3	rating_par	-0.7857
53.0098572689999	5	suppress	negative	25	n/a	n/a	5	53.0099	5	suppr_neg	n/a
60.013313852	3	rate	n/a	n/a	121	1.07327093599997	5	60.0133	3	rating_par	0.2143
65.0086238640001	5	suppress	negative	35	n/a	n/a	6	65.0086	5	suppr_neg	n/a
71.0162568119999	3	rate	n/a	n/a	98	1.76863279400004	6	71.0163	3	rating_par	-0.7857
77.0074359079999	5	suppress	negative	26	n/a	n/a	7	77.0074	5	suppr_neg	n/a
84.010834449	3	rate	n/a	n/a	103	1.68491824600005	7	84.0108	3	rating_par	1.2143
89.0062540260001	5	attend	neutral	119	n/a	n/a	8	89.0063	5	att_neut	n/a
95.0138055010002	3	rate	n/a	n/a	98	1.08122379299994	8	95.0138	3	rating_par	-0.7857
99.0135020140001	5	attend	negative	3	n/a	n/a	9	99.0135	5	att_neg	n/a
105.00445515	3	rate	n/a	n/a	103	1.90555320000021	9	105.0045	3	rating_par	1.2143
111.012246126	5	attend	negative	1	n/a	n/a	10	111.0122	5	att_neg	n/a
119.011300417	3	rate	n/a	n/a	121	0.979084656000396	10	119.0113	3	rating_par	0.2143
127.010462511	5	suppress	negative	31	n/a	n/a	11	127.0105	5	suppr_neg	n/a
134.013967323	3	rate	n/a	n/a	103	1.38583483399998	11	134.014	3	rating_par	1.2143
141.01732973	5	attend	neutral	110	n/a	n/a	12	141.0173	5	att_neut	n/a
147.008580648	3	rate	n/a	n/a	98	1.14224960799993	12	147.0086	3	rating_par	-0.7857
151.008063075	5	attend	negative	12	n/a	n/a	13	151.0081	5	att_neg	n/a
159.007237708	3	rate	n/a	n/a	0	0	13	159.0072	3	junk_rating	n/a
170.010260241	5	attend	neutral	114	n/a	n/a	14	170.0103	5	att_neut	n/a
177.013651765	3	rate	n/a	n/a	98	0.618905382000321	14	177.0137	3	rating_par	-0.7857
183.004747549	5	attend	negative	18	n/a	n/a	15	183.0047	5	att_neg	n/a
190.008096479	3	rate	n/a	n/a	98	0.784615016999851	15	190.0081	3	rating_par	-0.7857
194.007821378	5	attend	neutral	116	n/a	n/a	16	194.0078	5	att_neut	n/a
201.011099335	3	rate	n/a	n/a	98	0.779202362999968	16	201.0111	3	rating_par	-0.7857
205.010724588	5	attend	neutral	107	n/a	n/a	17	205.0107	5	att_neut	n/a
212.014240602	3	rate	n/a	n/a	98	2.04242806799994	17	212.0142	3	rating_par	-0.7857
217.009440235	5	suppress	negative	38	n/a	n/a	18	217.0094	5	suppr_neg	n/a
223.017239198	3	rate	n/a	n/a	98	1.51940690799984	18	223.0172	3	rating_par	-0.7857
233.007933978	5	attend	neutral	103	n/a	n/a	19	233.0079	5	att_neut	n/a
241.007027637	3	rate	n/a	n/a	98	0.793812262999836	19	241.007	3	rating_par	-0.7857
248.010546991	5	attend	negative	2	n/a	n/a	20	248.0105	5	att_neg	n/a
254.001512941	3	rate	n/a	n/a	121	1.38869779200013	20	254.0015	3	rating_par	0.2143
259.013543425	5	suppress	negative	30	n/a	n/a	21	259.0135	5	suppr_neg	n/a
266.016917223	3	rate	n/a	n/a	103	2.08560718800027	21	266.0169	3	rating_par	1.2143
272.008020268	5	attend	neutral	118	n/a	n/a	22	272.008	5	att_neut	n/a
280.007068771	3	rate	n/a	n/a	98	0.919184620000124	22	280.0071	3	rating_par	-0.7857
285.002606269	5	attend	neutral	102	n/a	n/a	23	285.0026	5	att_neut	n/a
292.00582976	3	rate	n/a	n/a	98	0.913274459000149	23	292.0058	3	rating_par	-0.7857
297.001248363	5	suppress	negative	21	n/a	n/a	24	297.0012	5	suppr_neg	n/a
305.017101962	3	rate	n/a	n/a	121	1.28551727599961	24	305.0171	3	rating_par	0.2143
309.01665397	5	attend	negative	5	n/a	n/a	25	309.0167	5	att_neg	n/a
316.0034119	3	rate	n/a	n/a	103	0.555619507999836	25	316.0034	3	rating_par	1.2143
320.003067254	5	suppress	negative	24	n/a	n/a	26	320.0031	5	suppr_neg	n/a
326.010708239	3	rate	n/a	n/a	121	1.58163293500002	26	326.0107	3	rating_par	0.2143
339.005273652	5	suppress	negative	37	n/a	n/a	27	339.0053	5	suppr_neg	n/a
347.004422314	3	rate	n/a	n/a	121	1.25894419500037	27	347.0044	3	rating_par	0.2143
353.012053842	5	attend	negative	9	n/a	n/a	28	353.0121	5	att_neg	n/a
362.007050252	3	rate	n/a	n/a	103	1.20779374099993	28	362.0071	3	rating_par	1.2143
367.002460463	5	attend	negative	6	n/a	n/a	29	367.0025	5	att_neg	n/a
375.008093883	3	rate	n/a	n/a	103	1.49436084399986	29	375.0081	3	rating_par	1.2143
380.013423877	5	attend	neutral	109	n/a	n/a	30	380.0134	5	att_neut	n/a
386.004621746	3	rate	n/a	n/a	0	0	30	386.0046	3	junk_rating	n/a
