onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
252.003055143	5	suppress	negative	46	n/a	n/a	20	252.0031	5	suppr_neg	n/a
259.006648699999	3	rate	n/a	n/a	98	1.1335769340003	20	259.0066	3	rating_par	-0.7
263.006118403	5	attend	negative	29	n/a	n/a	21	263.0061	5	att_neg	n/a
270.0096182	3	rate	n/a	n/a	103	0.970052996000049	21	270.0096	3	rating_par	1.3
276.017178055999	5	attend	negative	35	n/a	n/a	22	276.0172	5	att_neg	n/a
285.012200239999	3	rate	n/a	n/a	121	0.993847462000303	22	285.0122	3	rating_par	0.3
292.015625028	5	attend	neutral	90	n/a	n/a	23	292.0156	5	att_neut	n/a
301.010413747	3	rate	n/a	n/a	98	0.7629734989996	23	301.0104	3	rating_par	-0.7
307.001597631	5	suppress	negative	59	n/a	n/a	24	307.0016	5	suppr_neg	n/a
314.005033507	3	rate	n/a	n/a	121	1.93507884799965	24	314.005	3	rating_par	0.3
319.016926558	5	suppress	negative	50	n/a	n/a	25	319.0169	5	suppr_neg	n/a
325.007910109	3	rate	n/a	n/a	121	1.37953006200041	25	325.0079	3	rating_par	0.3
332.01153329	5	suppress	negative	41	n/a	n/a	26	332.0115	5	suppr_neg	n/a
339.01483241	3	rate	n/a	n/a	98	0.847433690999424	26	339.0148	3	rating_par	-0.7
344.010275019999	5	suppress	negative	45	n/a	n/a	27	344.0103	5	suppr_neg	n/a
351.013693387999	3	rate	n/a	n/a	121	0.582029686000169	27	351.0137	3	rating_par	0.3
355.013238525	5	attend	negative	33	n/a	n/a	28	355.0132	5	att_neg	n/a
361.004272736	3	rate	n/a	n/a	121	0.69807819000016	28	361.0043	3	rating_par	0.3
365.003936489999	5	attend	neutral	87	n/a	n/a	29	365.0039	5	att_neut	n/a
373.003104869999	3	rate	n/a	n/a	98	0.640474206000363	29	373.0031	3	rating_par	-0.7
381.002252227	5	attend	negative	22	n/a	n/a	30	381.0023	5	att_neg	n/a
387.009921950999	3	rate	n/a	n/a	114	1.04949799899987	30	387.0099	3	rating_par	2.3
