onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.00844776000031	5	attend	negative	38	n/a	n/a	1	1.0084	5	att_neg	n/a
8.01181319099942	3	rate	n/a	n/a	0	0	1	8.0118	3	junk_rating	n/a
13.0071238230003	5	attend	neutral	97	n/a	n/a	2	13.0071	5	att_neut	n/a
19.014972125	3	rate	n/a	n/a	98	0.450067029999445	2	19.015	3	rating_par	-0.6207
29.0056339140001	5	attend	negative	36	n/a	n/a	3	29.0056	5	att_neg	n/a
37.0047560659996	3	rate	n/a	n/a	103	1.17741577800007	3	37.0048	3	rating_par	1.3793
43.0124854989999	5	suppress	negative	53	n/a	n/a	4	43.0125	5	suppr_neg	n/a
49.0034895259996	3	rate	n/a	n/a	121	1.02568716099995	4	49.0035	3	rating_par	0.3793
53.002991587	5	suppress	negative	42	n/a	n/a	5	53.003	5	suppr_neg	n/a
60.0064407029995	3	rate	n/a	n/a	121	1.51157839799998	5	60.0064	3	rating_par	0.3793
65.0018396360001	5	suppress	negative	47	n/a	n/a	6	65.0018	5	suppr_neg	n/a
71.0094618759995	3	rate	n/a	n/a	98	0.79522658300084	6	71.0095	3	rating_par	-0.6207
77.0172520639999	5	suppress	negative	49	n/a	n/a	7	77.0173	5	suppr_neg	n/a
84.0039861519999	3	rate	n/a	n/a	121	1.76350759199977	7	84.004	3	rating_par	0.3793
89.0159568250001	5	attend	neutral	93	n/a	n/a	8	89.016	5	att_neut	n/a
95.0069584100002	3	rate	n/a	n/a	98	1.07999535899944	8	95.007	3	rating_par	-0.6207
99.0066179360001	5	attend	negative	21	n/a	n/a	9	99.0066	5	att_neg	n/a
105.014354766	3	rate	n/a	n/a	121	0.680649050999818	9	105.0144	3	rating_par	0.3793
111.005399473	5	attend	negative	25	n/a	n/a	10	111.0054	5	att_neg	n/a
119.004434971	3	rate	n/a	n/a	121	1.73611965200053	10	119.0044	3	rating_par	0.3793
127.003838848	5	suppress	negative	57	n/a	n/a	11	127.0038	5	suppr_neg	n/a
134.007090088	3	rate	n/a	n/a	98	1.84686193699963	11	134.0071	3	rating_par	-0.6207
141.010685838	5	attend	neutral	83	n/a	n/a	12	141.0107	5	att_neut	n/a
